2026-04-02 15:57:14.232954,Looking Right
2026-04-02 15:57:14.256245,Looking Right
2026-04-02 15:57:14.298037,Looking Right
2026-04-02 15:57:14.321370,Looking Right
2026-04-02 15:57:15.198034,Looking Left
2026-04-02 15:57:15.470951,Looking Left
2026-04-02 15:57:15.483960,Looking Left
2026-04-02 15:57:15.756959,Looking Left
2026-04-02 15:57:20.159691,Looking Right
2026-04-02 15:57:20.449706,Looking Right
2026-04-02 15:57:20.462032,Looking Right
2026-04-02 15:57:20.486625,Looking Right
2026-04-02 15:57:20.508444,Looking Right
2026-04-02 15:57:20.539030,Looking Right
2026-04-02 15:57:20.559851,Looking Right
2026-04-02 15:57:20.601642,Looking Right
2026-04-02 15:57:20.623906,Looking Right
2026-04-02 15:57:20.665820,Looking Right
2026-04-02 15:57:20.687902,Looking Right
2026-04-02 15:57:20.729245,Looking Right
2026-04-02 15:57:20.752086,Looking Right
2026-04-02 15:57:20.793560,Looking Right
2026-04-02 15:57:20.848419,Looking Right
2026-04-02 15:57:20.889534,Looking Right
2026-04-02 15:57:20.912504,Looking Right
2026-04-02 15:57:20.954068,Looking Right
2026-04-02 15:57:20.976053,Looking Right
2026-04-02 15:57:21.033340,Looking Right
2026-04-02 15:57:21.055920,Looking Right
2026-04-02 15:57:21.079173,Looking Right
2026-04-02 15:57:21.101234,Looking Right
2026-04-02 15:57:21.377876,Looking Right
2026-04-02 15:57:24.265678,Looking Right
2026-04-02 15:57:24.290652,Looking Right
2026-04-02 15:57:24.312312,Looking Right
2026-04-02 15:57:24.345356,Looking Right
2026-04-02 15:57:30.505160,Looking Right
2026-04-02 15:57:32.734044,Looking Left
2026-04-02 15:57:32.753697,Looking Left
2026-04-02 15:57:32.778716,Looking Left
2026-04-02 15:57:32.800771,Looking Left
2026-04-02 15:57:32.841687,Looking Left
2026-04-02 15:57:32.864166,Looking Left
2026-04-02 15:58:14.680555,Looking Right
2026-04-02 15:58:14.706314,Looking Right
2026-04-02 15:58:14.727385,Looking Right
2026-04-02 15:58:14.751897,Looking Right
2026-04-02 15:58:14.774770,Looking Right
2026-04-02 15:58:14.814688,Looking Right
2026-04-02 15:58:14.837552,Looking Right
2026-04-02 15:58:14.879329,Looking Right
2026-04-02 15:58:14.901460,Looking Right
2026-04-02 15:58:14.942121,Looking Right
2026-04-02 15:58:14.965144,Looking Right
2026-04-02 15:58:15.007518,Looking Right
2026-04-02 15:58:15.029217,Looking Right
2026-04-02 15:58:22.509842,Looking Left
2026-04-02 15:58:22.535046,Looking Left
2026-04-02 15:58:22.556511,Looking Left
2026-04-02 15:58:22.590788,Looking Left
2026-04-02 15:58:22.613173,Looking Left
2026-04-02 15:58:22.903698,Looking Left
2026-04-02 15:58:22.920695,Looking Left
2026-04-02 15:58:22.945899,Looking Left
2026-04-02 15:58:22.967466,Looking Left
2026-04-02 15:58:22.993049,Looking Left
2026-04-02 15:58:23.014764,Looking Left
2026-04-02 15:58:23.314489,Looking Left
2026-04-02 15:58:25.666515,Looking Right
2026-04-02 15:58:25.690305,Looking Right
2026-04-02 15:58:25.713216,Looking Right
2026-04-02 15:58:25.738514,Looking Right
2026-04-02 15:58:25.761263,Looking Right
2026-04-02 15:58:25.784810,Looking Right
2026-04-02 15:58:25.806865,Looking Right
